id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;produksi_padi;satuan;tahun
1017;32;JAWA BARAT;3204;KABUPATEN BANDUNG;SEPTEMBER;32129;TON GABAH KERING GILING;2021
1018;32;JAWA BARAT;3204;KABUPATEN BANDUNG;OKTOBER;31843;TON GABAH KERING GILING;2021
1019;32;JAWA BARAT;3204;KABUPATEN BANDUNG;NOVEMBER;25933;TON GABAH KERING GILING;2021
1020;32;JAWA BARAT;3204;KABUPATEN BANDUNG;DESEMBER;19627;TON GABAH KERING GILING;2021
1021;32;JAWA BARAT;3205;KABUPATEN GARUT;JANUARI;25598;TON GABAH KERING GILING;2021
1022;32;JAWA BARAT;3205;KABUPATEN GARUT;FEBRUARI;52317;TON GABAH KERING GILING;2021
1023;32;JAWA BARAT;3205;KABUPATEN GARUT;MARET;70302;TON GABAH KERING GILING;2021
1024;32;JAWA BARAT;3205;KABUPATEN GARUT;APRIL;41249;TON GABAH KERING GILING;2021
1025;32;JAWA BARAT;3205;KABUPATEN GARUT;MEI;33671;TON GABAH KERING GILING;2021
1026;32;JAWA BARAT;3205;KABUPATEN GARUT;JUNI;42912;TON GABAH KERING GILING;2021
1027;32;JAWA BARAT;3205;KABUPATEN GARUT;JULI;52809;TON GABAH KERING GILING;2021
1028;32;JAWA BARAT;3205;KABUPATEN GARUT;AGUSTUS;32383;TON GABAH KERING GILING;2021
1029;32;JAWA BARAT;3205;KABUPATEN GARUT;SEPTEMBER;16531;TON GABAH KERING GILING;2021
1030;32;JAWA BARAT;3205;KABUPATEN GARUT;OKTOBER;25026;TON GABAH KERING GILING;2021
1031;32;JAWA BARAT;3205;KABUPATEN GARUT;NOVEMBER;25492;TON GABAH KERING GILING;2021
1032;32;JAWA BARAT;3205;KABUPATEN GARUT;DESEMBER;25030;TON GABAH KERING GILING;2021
1033;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JANUARI;40983;TON GABAH KERING GILING;2021
1034;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;FEBRUARI;79667;TON GABAH KERING GILING;2021
1035;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MARET;30558;TON GABAH KERING GILING;2021
1036;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;APRIL;21477;TON GABAH KERING GILING;2021
1037;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MEI;38191;TON GABAH KERING GILING;2021
1038;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JUNI;57579;TON GABAH KERING GILING;2021
1039;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JULI;35328;TON GABAH KERING GILING;2021
1040;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;AGUSTUS;17107;TON GABAH KERING GILING;2021
1041;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;SEPTEMBER;15774;TON GABAH KERING GILING;2021
1042;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;OKTOBER;29015;TON GABAH KERING GILING;2021
1043;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;NOVEMBER;45060;TON GABAH KERING GILING;2021
1044;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;DESEMBER;35170;TON GABAH KERING GILING;2021
1045;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JANUARI;6409;TON GABAH KERING GILING;2021
1046;32;JAWA BARAT;3207;KABUPATEN CIAMIS;FEBRUARI;27712;TON GABAH KERING GILING;2021
1047;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MARET;75758;TON GABAH KERING GILING;2021
1048;32;JAWA BARAT;3207;KABUPATEN CIAMIS;APRIL;40100;TON GABAH KERING GILING;2021
1049;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MEI;17088;TON GABAH KERING GILING;2021
1050;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JUNI;12949;TON GABAH KERING GILING;2021
1051;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JULI;47931;TON GABAH KERING GILING;2021
1052;32;JAWA BARAT;3207;KABUPATEN CIAMIS;AGUSTUS;32351;TON GABAH KERING GILING;2021
1053;32;JAWA BARAT;3207;KABUPATEN CIAMIS;SEPTEMBER;18307;TON GABAH KERING GILING;2021
1054;32;JAWA BARAT;3207;KABUPATEN CIAMIS;OKTOBER;24964;TON GABAH KERING GILING;2021
1055;32;JAWA BARAT;3207;KABUPATEN CIAMIS;NOVEMBER;5893;TON GABAH KERING GILING;2021
1056;32;JAWA BARAT;3207;KABUPATEN CIAMIS;DESEMBER;10869;TON GABAH KERING GILING;2021
1057;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JANUARI;15134;TON GABAH KERING GILING;2021
1058;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;FEBRUARI;10216;TON GABAH KERING GILING;2021
1059;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MARET;57089;TON GABAH KERING GILING;2021
1060;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;APRIL;26490;TON GABAH KERING GILING;2021
1061;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MEI;21602;TON GABAH KERING GILING;2021
1062;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JUNI;20793;TON GABAH KERING GILING;2021
1063;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JULI;61871;TON GABAH KERING GILING;2021
1064;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;AGUSTUS;15810;TON GABAH KERING GILING;2021
1065;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;SEPTEMBER;16235;TON GABAH KERING GILING;2021
1066;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;OKTOBER;9773;TON GABAH KERING GILING;2021
1067;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;NOVEMBER;11200;TON GABAH KERING GILING;2021
1068;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;DESEMBER;9681;TON GABAH KERING GILING;2021
1069;32;JAWA BARAT;3209;KABUPATEN CIREBON;JANUARI;8283;TON GABAH KERING GILING;2021
1070;32;JAWA BARAT;3209;KABUPATEN CIREBON;FEBRUARI;4028;TON GABAH KERING GILING;2021
1071;32;JAWA BARAT;3209;KABUPATEN CIREBON;MARET;73931;TON GABAH KERING GILING;2021
1072;32;JAWA BARAT;3209;KABUPATEN CIREBON;APRIL;78006;TON GABAH KERING GILING;2021
1073;32;JAWA BARAT;3209;KABUPATEN CIREBON;MEI;46249;TON GABAH KERING GILING;2021
1074;32;JAWA BARAT;3209;KABUPATEN CIREBON;JUNI;25606;TON GABAH KERING GILING;2021
1075;32;JAWA BARAT;3209;KABUPATEN CIREBON;JULI;56229;TON GABAH KERING GILING;2021
1076;32;JAWA BARAT;3209;KABUPATEN CIREBON;AGUSTUS;38864;TON GABAH KERING GILING;2021
1077;32;JAWA BARAT;3209;KABUPATEN CIREBON;SEPTEMBER;46023;TON GABAH KERING GILING;2021
1078;32;JAWA BARAT;3209;KABUPATEN CIREBON;OKTOBER;62867;TON GABAH KERING GILING;2021
1079;32;JAWA BARAT;3209;KABUPATEN CIREBON;NOVEMBER;18703;TON GABAH KERING GILING;2021
1080;32;JAWA BARAT;3209;KABUPATEN CIREBON;DESEMBER;5942;TON GABAH KERING GILING;2021
1081;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JANUARI;9950;TON GABAH KERING GILING;2021
1082;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;FEBRUARI;7496;TON GABAH KERING GILING;2021
1083;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MARET;169609;TON GABAH KERING GILING;2021
1084;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;APRIL;66079;TON GABAH KERING GILING;2021
1085;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MEI;20313;TON GABAH KERING GILING;2021
1086;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JUNI;27946;TON GABAH KERING GILING;2021
1087;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JULI;129674;TON GABAH KERING GILING;2021
1088;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;AGUSTUS;50838;TON GABAH KERING GILING;2021
1089;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;SEPTEMBER;11844;TON GABAH KERING GILING;2021
1090;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;OKTOBER;16857;TON GABAH KERING GILING;2021
1091;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;NOVEMBER;15082;TON GABAH KERING GILING;2021
1092;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;DESEMBER;8563;TON GABAH KERING GILING;2021
1093;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JANUARI;12886;TON GABAH KERING GILING;2021
1094;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;FEBRUARI;6995;TON GABAH KERING GILING;2021
1095;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MARET;39261;TON GABAH KERING GILING;2021
1096;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;APRIL;46171;TON GABAH KERING GILING;2021
1097;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MEI;15643;TON GABAH KERING GILING;2021
1098;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JUNI;12599;TON GABAH KERING GILING;2021
1099;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JULI;41085;TON GABAH KERING GILING;2021
1100;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;AGUSTUS;24135;TON GABAH KERING GILING;2021
1101;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;SEPTEMBER;17266;TON GABAH KERING GILING;2021
1102;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;OKTOBER;13936;TON GABAH KERING GILING;2021
1103;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;NOVEMBER;15002;TON GABAH KERING GILING;2021
1104;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;DESEMBER;17059;TON GABAH KERING GILING;2021
1105;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JANUARI;8037;TON GABAH KERING GILING;2021
1106;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;FEBRUARI;9490;TON GABAH KERING GILING;2021
1107;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MARET;165119;TON GABAH KERING GILING;2021
1108;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;APRIL;365959;TON GABAH KERING GILING;2021
1109;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MEI;116532;TON GABAH KERING GILING;2021
1110;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JUNI;36802;TON GABAH KERING GILING;2021
1111;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JULI;110081;TON GABAH KERING GILING;2021
1112;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;AGUSTUS;140650;TON GABAH KERING GILING;2021
1113;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;SEPTEMBER;215652;TON GABAH KERING GILING;2021
1114;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;OKTOBER;79080;TON GABAH KERING GILING;2021
1115;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;NOVEMBER;61457;TON GABAH KERING GILING;2021
1116;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;DESEMBER;10763;TON GABAH KERING GILING;2021
1117;32;JAWA BARAT;3213;KABUPATEN SUBANG;JANUARI;23128;TON GABAH KERING GILING;2021
1118;32;JAWA BARAT;3213;KABUPATEN SUBANG;FEBRUARI;10305;TON GABAH KERING GILING;2021
1119;32;JAWA BARAT;3213;KABUPATEN SUBANG;MARET;80715;TON GABAH KERING GILING;2021
1120;32;JAWA BARAT;3213;KABUPATEN SUBANG;APRIL;142802;TON GABAH KERING GILING;2021
1121;32;JAWA BARAT;3213;KABUPATEN SUBANG;MEI;172646;TON GABAH KERING GILING;2021
1122;32;JAWA BARAT;3213;KABUPATEN SUBANG;JUNI;45135;TON GABAH KERING GILING;2021
1123;32;JAWA BARAT;3213;KABUPATEN SUBANG;JULI;76552;TON GABAH KERING GILING;2021
1124;32;JAWA BARAT;3213;KABUPATEN SUBANG;AGUSTUS;61070;TON GABAH KERING GILING;2021
1125;32;JAWA BARAT;3213;KABUPATEN SUBANG;SEPTEMBER;40847;TON GABAH KERING GILING;2021
1126;32;JAWA BARAT;3213;KABUPATEN SUBANG;OKTOBER;132147;TON GABAH KERING GILING;2021
1127;32;JAWA BARAT;3213;KABUPATEN SUBANG;NOVEMBER;110613;TON GABAH KERING GILING;2021
1128;32;JAWA BARAT;3213;KABUPATEN SUBANG;DESEMBER;63496;TON GABAH KERING GILING;2021
1129;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JANUARI;5842;TON GABAH KERING GILING;2021
1130;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;FEBRUARI;8088;TON GABAH KERING GILING;2021
1131;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MARET;42714;TON GABAH KERING GILING;2021
1132;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;APRIL;11165;TON GABAH KERING GILING;2021
1133;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MEI;9202;TON GABAH KERING GILING;2021
1134;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JUNI;13690;TON GABAH KERING GILING;2021
1135;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JULI;36555;TON GABAH KERING GILING;2021
1136;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;AGUSTUS;13298;TON GABAH KERING GILING;2021
1137;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;SEPTEMBER;5735;TON GABAH KERING GILING;2021
1138;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;OKTOBER;9806;TON GABAH KERING GILING;2021
1139;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;NOVEMBER;6441;TON GABAH KERING GILING;2021
1140;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;DESEMBER;5329;TON GABAH KERING GILING;2021
1141;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JANUARI;141115;TON GABAH KERING GILING;2021
1142;32;JAWA BARAT;3215;KABUPATEN KARAWANG;FEBRUARI;36154;TON GABAH KERING GILING;2021
1143;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MARET;63254;TON GABAH KERING GILING;2021
1144;32;JAWA BARAT;3215;KABUPATEN KARAWANG;APRIL;93511;TON GABAH KERING GILING;2021
1145;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MEI;111771;TON GABAH KERING GILING;2021
1146;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JUNI;171518;TON GABAH KERING GILING;2021
1147;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JULI;150938;TON GABAH KERING GILING;2021
1148;32;JAWA BARAT;3215;KABUPATEN KARAWANG;AGUSTUS;38803;TON GABAH KERING GILING;2021
1149;32;JAWA BARAT;3215;KABUPATEN KARAWANG;SEPTEMBER;60785;TON GABAH KERING GILING;2021
1150;32;JAWA BARAT;3215;KABUPATEN KARAWANG;OKTOBER;113527;TON GABAH KERING GILING;2021
1151;32;JAWA BARAT;3215;KABUPATEN KARAWANG;NOVEMBER;101596;TON GABAH KERING GILING;2021
1152;32;JAWA BARAT;3215;KABUPATEN KARAWANG;DESEMBER;151161;TON GABAH KERING GILING;2021
1153;32;JAWA BARAT;3216;KABUPATEN BEKASI;JANUARI;13865;TON GABAH KERING GILING;2021
1154;32;JAWA BARAT;3216;KABUPATEN BEKASI;FEBRUARI;49203;TON GABAH KERING GILING;2021
1155;32;JAWA BARAT;3216;KABUPATEN BEKASI;MARET;51939;TON GABAH KERING GILING;2021
1156;32;JAWA BARAT;3216;KABUPATEN BEKASI;APRIL;57399;TON GABAH KERING GILING;2021
1157;32;JAWA BARAT;3216;KABUPATEN BEKASI;MEI;38611;TON GABAH KERING GILING;2021
1158;32;JAWA BARAT;3216;KABUPATEN BEKASI;JUNI;94537;TON GABAH KERING GILING;2021
1159;32;JAWA BARAT;3216;KABUPATEN BEKASI;JULI;83369;TON GABAH KERING GILING;2021
1160;32;JAWA BARAT;3216;KABUPATEN BEKASI;AGUSTUS;12477;TON GABAH KERING GILING;2021
1161;32;JAWA BARAT;3216;KABUPATEN BEKASI;SEPTEMBER;28088;TON GABAH KERING GILING;2021
1162;32;JAWA BARAT;3216;KABUPATEN BEKASI;OKTOBER;36416;TON GABAH KERING GILING;2021
1163;32;JAWA BARAT;3216;KABUPATEN BEKASI;NOVEMBER;35437;TON GABAH KERING GILING;2021
1164;32;JAWA BARAT;3216;KABUPATEN BEKASI;DESEMBER;86245;TON GABAH KERING GILING;2021
1165;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JANUARI;11137;TON GABAH KERING GILING;2021
1166;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;FEBRUARI;7319;TON GABAH KERING GILING;2021
1167;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MARET;30475;TON GABAH KERING GILING;2021
1168;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;APRIL;12958;TON GABAH KERING GILING;2021
1169;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MEI;9917;TON GABAH KERING GILING;2021
1170;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JUNI;9616;TON GABAH KERING GILING;2021
1171;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JULI;27900;TON GABAH KERING GILING;2021
1172;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;AGUSTUS;8000;TON GABAH KERING GILING;2021
1173;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;SEPTEMBER;7935;TON GABAH KERING GILING;2021
1174;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;OKTOBER;8586;TON GABAH KERING GILING;2021
1175;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;NOVEMBER;5833;TON GABAH KERING GILING;2021
1176;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;DESEMBER;6818;TON GABAH KERING GILING;2021
1177;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JANUARI;698;TON GABAH KERING GILING;2021
1178;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;FEBRUARI;18421;TON GABAH KERING GILING;2021
1179;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MARET;49792;TON GABAH KERING GILING;2021
1180;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;APRIL;9561;TON GABAH KERING GILING;2021
1181;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MEI;583;TON GABAH KERING GILING;2021
1182;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JUNI;1497;TON GABAH KERING GILING;2021
1183;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JULI;21993;TON GABAH KERING GILING;2021
1184;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;AGUSTUS;25559;TON GABAH KERING GILING;2021
1185;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;SEPTEMBER;10765;TON GABAH KERING GILING;2021
1186;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;OKTOBER;938;TON GABAH KERING GILING;2021
1187;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;NOVEMBER;0;TON GABAH KERING GILING;2021
1188;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;DESEMBER;194;TON GABAH KERING GILING;2021
1189;32;JAWA BARAT;3271;KOTA BOGOR;JANUARI;11;TON GABAH KERING GILING;2021
1190;32;JAWA BARAT;3271;KOTA BOGOR;FEBRUARI;0;TON GABAH KERING GILING;2021
1191;32;JAWA BARAT;3271;KOTA BOGOR;MARET;26;TON GABAH KERING GILING;2021
1192;32;JAWA BARAT;3271;KOTA BOGOR;APRIL;0;TON GABAH KERING GILING;2021
1193;32;JAWA BARAT;3271;KOTA BOGOR;MEI;13;TON GABAH KERING GILING;2021
1194;32;JAWA BARAT;3271;KOTA BOGOR;JUNI;19;TON GABAH KERING GILING;2021
1195;32;JAWA BARAT;3271;KOTA BOGOR;JULI;32;TON GABAH KERING GILING;2021
1196;32;JAWA BARAT;3271;KOTA BOGOR;AGUSTUS;13;TON GABAH KERING GILING;2021
1197;32;JAWA BARAT;3271;KOTA BOGOR;SEPTEMBER;13;TON GABAH KERING GILING;2021
1198;32;JAWA BARAT;3271;KOTA BOGOR;OKTOBER;6;TON GABAH KERING GILING;2021
1199;32;JAWA BARAT;3271;KOTA BOGOR;NOVEMBER;6;TON GABAH KERING GILING;2021
1200;32;JAWA BARAT;3271;KOTA BOGOR;DESEMBER;32;TON GABAH KERING GILING;2021
1201;32;JAWA BARAT;3272;KOTA SUKABUMI;JANUARI;1281;TON GABAH KERING GILING;2021
1202;32;JAWA BARAT;3272;KOTA SUKABUMI;FEBRUARI;1021;TON GABAH KERING GILING;2021
1203;32;JAWA BARAT;3272;KOTA SUKABUMI;MARET;2509;TON GABAH KERING GILING;2021
1204;32;JAWA BARAT;3272;KOTA SUKABUMI;APRIL;699;TON GABAH KERING GILING;2021
1205;32;JAWA BARAT;3272;KOTA SUKABUMI;MEI;536;TON GABAH KERING GILING;2021
1206;32;JAWA BARAT;3272;KOTA SUKABUMI;JUNI;1482;TON GABAH KERING GILING;2021
1207;32;JAWA BARAT;3272;KOTA SUKABUMI;JULI;1734;TON GABAH KERING GILING;2021
1208;32;JAWA BARAT;3272;KOTA SUKABUMI;AGUSTUS;1590;TON GABAH KERING GILING;2021
1209;32;JAWA BARAT;3272;KOTA SUKABUMI;SEPTEMBER;166;TON GABAH KERING GILING;2021
1210;32;JAWA BARAT;3272;KOTA SUKABUMI;OKTOBER;685;TON GABAH KERING GILING;2021
1211;32;JAWA BARAT;3272;KOTA SUKABUMI;NOVEMBER;1298;TON GABAH KERING GILING;2021
1212;32;JAWA BARAT;3272;KOTA SUKABUMI;DESEMBER;2123;TON GABAH KERING GILING;2021
1213;32;JAWA BARAT;3273;KOTA BANDUNG;JANUARI;190;TON GABAH KERING GILING;2021
1214;32;JAWA BARAT;3273;KOTA BANDUNG;FEBRUARI;138;TON GABAH KERING GILING;2021
1215;32;JAWA BARAT;3273;KOTA BANDUNG;MARET;544;TON GABAH KERING GILING;2021
1216;32;JAWA BARAT;3273;KOTA BANDUNG;APRIL;1497;TON GABAH KERING GILING;2021
1217;32;JAWA BARAT;3273;KOTA BANDUNG;MEI;943;TON GABAH KERING GILING;2021
1218;32;JAWA BARAT;3273;KOTA BANDUNG;JUNI;280;TON GABAH KERING GILING;2021
1219;32;JAWA BARAT;3273;KOTA BANDUNG;JULI;178;TON GABAH KERING GILING;2021
1220;32;JAWA BARAT;3273;KOTA BANDUNG;AGUSTUS;449;TON GABAH KERING GILING;2021
1221;32;JAWA BARAT;3273;KOTA BANDUNG;SEPTEMBER;868;TON GABAH KERING GILING;2021
1222;32;JAWA BARAT;3273;KOTA BANDUNG;OKTOBER;786;TON GABAH KERING GILING;2021
1223;32;JAWA BARAT;3273;KOTA BANDUNG;NOVEMBER;802;TON GABAH KERING GILING;2021
1224;32;JAWA BARAT;3273;KOTA BANDUNG;DESEMBER;422;TON GABAH KERING GILING;2021
1225;32;JAWA BARAT;3274;KOTA CIREBON;JANUARI;0;TON GABAH KERING GILING;2021
1226;32;JAWA BARAT;3274;KOTA CIREBON;FEBRUARI;35;TON GABAH KERING GILING;2021
1227;32;JAWA BARAT;3274;KOTA CIREBON;MARET;79;TON GABAH KERING GILING;2021
1228;32;JAWA BARAT;3274;KOTA CIREBON;APRIL;395;TON GABAH KERING GILING;2021
1229;32;JAWA BARAT;3274;KOTA CIREBON;MEI;65;TON GABAH KERING GILING;2021
1230;32;JAWA BARAT;3274;KOTA CIREBON;JUNI;42;TON GABAH KERING GILING;2021
1231;32;JAWA BARAT;3274;KOTA CIREBON;JULI;24;TON GABAH KERING GILING;2021
1232;32;JAWA BARAT;3274;KOTA CIREBON;AGUSTUS;397;TON GABAH KERING GILING;2021
1233;32;JAWA BARAT;3274;KOTA CIREBON;SEPTEMBER;0;TON GABAH KERING GILING;2021
1234;32;JAWA BARAT;3274;KOTA CIREBON;OKTOBER;30;TON GABAH KERING GILING;2021
1235;32;JAWA BARAT;3274;KOTA CIREBON;NOVEMBER;36;TON GABAH KERING GILING;2021
1236;32;JAWA BARAT;3274;KOTA CIREBON;DESEMBER;142;TON GABAH KERING GILING;2021
1237;32;JAWA BARAT;3275;KOTA BEKASI;JANUARI;206;TON GABAH KERING GILING;2021
1238;32;JAWA BARAT;3275;KOTA BEKASI;FEBRUARI;21;TON GABAH KERING GILING;2021
1239;32;JAWA BARAT;3275;KOTA BEKASI;MARET;320;TON GABAH KERING GILING;2021
1240;32;JAWA BARAT;3275;KOTA BEKASI;APRIL;226;TON GABAH KERING GILING;2021
1241;32;JAWA BARAT;3275;KOTA BEKASI;MEI;13;TON GABAH KERING GILING;2021
1242;32;JAWA BARAT;3275;KOTA BEKASI;JUNI;516;TON GABAH KERING GILING;2021
1243;32;JAWA BARAT;3275;KOTA BEKASI;JULI;139;TON GABAH KERING GILING;2021
1244;32;JAWA BARAT;3275;KOTA BEKASI;AGUSTUS;447;TON GABAH KERING GILING;2021
1245;32;JAWA BARAT;3275;KOTA BEKASI;SEPTEMBER;138;TON GABAH KERING GILING;2021
1246;32;JAWA BARAT;3275;KOTA BEKASI;OKTOBER;177;TON GABAH KERING GILING;2021
1247;32;JAWA BARAT;3275;KOTA BEKASI;NOVEMBER;89;TON GABAH KERING GILING;2021
1248;32;JAWA BARAT;3275;KOTA BEKASI;DESEMBER;12;TON GABAH KERING GILING;2021
1249;32;JAWA BARAT;3276;KOTA DEPOK;JANUARI;0;TON GABAH KERING GILING;2021
1250;32;JAWA BARAT;3276;KOTA DEPOK;FEBRUARI;88;TON GABAH KERING GILING;2021
1251;32;JAWA BARAT;3276;KOTA DEPOK;MARET;52;TON GABAH KERING GILING;2021
1252;32;JAWA BARAT;3276;KOTA DEPOK;APRIL;16;TON GABAH KERING GILING;2021
1253;32;JAWA BARAT;3276;KOTA DEPOK;MEI;0;TON GABAH KERING GILING;2021
1254;32;JAWA BARAT;3276;KOTA DEPOK;JUNI;0;TON GABAH KERING GILING;2021
1255;32;JAWA BARAT;3276;KOTA DEPOK;JULI;32;TON GABAH KERING GILING;2021
1256;32;JAWA BARAT;3276;KOTA DEPOK;AGUSTUS;0;TON GABAH KERING GILING;2021
1257;32;JAWA BARAT;3276;KOTA DEPOK;SEPTEMBER;14;TON GABAH KERING GILING;2021
1258;32;JAWA BARAT;3276;KOTA DEPOK;OKTOBER;0;TON GABAH KERING GILING;2021
1259;32;JAWA BARAT;3276;KOTA DEPOK;NOVEMBER;0;TON GABAH KERING GILING;2021
1260;32;JAWA BARAT;3276;KOTA DEPOK;DESEMBER;41;TON GABAH KERING GILING;2021
1261;32;JAWA BARAT;3277;KOTA CIMAHI;JANUARI;16;TON GABAH KERING GILING;2021
1262;32;JAWA BARAT;3277;KOTA CIMAHI;FEBRUARI;49;TON GABAH KERING GILING;2021
1263;32;JAWA BARAT;3277;KOTA CIMAHI;MARET;16;TON GABAH KERING GILING;2021
1264;32;JAWA BARAT;3277;KOTA CIMAHI;APRIL;82;TON GABAH KERING GILING;2021
1265;32;JAWA BARAT;3277;KOTA CIMAHI;MEI;44;TON GABAH KERING GILING;2021
1266;32;JAWA BARAT;3277;KOTA CIMAHI;JUNI;29;TON GABAH KERING GILING;2021
1267;32;JAWA BARAT;3277;KOTA CIMAHI;JULI;15;TON GABAH KERING GILING;2021
